id_produit;id_type;id_label;nom;prix;degre;volume;origine
946;2;289;CHATEAU PHELAN SEGUR 2016;49.5;13.5;750;Bordeaux
947;2;289;CHATEAU LYNCH-MOUSSAS 2015 - 5EME CRU CLASSE;39.95;13.5;750;Bordeaux
948;2;290;PENFOLDS - BIN 28 KALIMNA SHIRAZ 2016;36.9;14.5;750;Australie
949;1;290;CLOS DES LUNES LUNE D'ARGENT 2017;13.4;13;750;Bordeaux
950;2;290;POMMARD VIEILLES VIGNES 2017 - VINCENT LATOUR;39.99;13;750;Bourgogne
951;2;290;MADIRAN ODE D'AYDIE 2016 - CHATEAU D'AYDIE;13.75;14;750;Sud-Ouest
952;1;291;PRIMA PERLA BLANC - SAINT HILAIRE - DOMAINES PAUL MAS;11.5;12.5;750;Languedoc-Roussillon
953;2;291;SYRAH - DOMAINE LES CHIRATS 2016 - YVES CUILLERON & JEFF COHN;49.9;15.2;750;Etats-Unis
954;2;292;CHÂTEAU DUBARD BEL-AIR 2016;15.9;14;750;Bordeaux
955;2;293;VOLNAY 1ER CRU LES CAILLERETS 2017 - ANCIENNE CUVEE CARNOT - BOUCHARD PERE ET FILS;68.9;13.5;750;Bourgogne
956;1;293;CHATEAU RAYMOND-LAFON 2010;37;13.5;750;Bordeaux
957;1;293;CHATEAU CARBONNIEUX 2014 - CRU CLASSE DE GRAVES;33.9;13;750;Bordeaux
958;1;293;CHABLIS 1er CRU MONT DE MILIEU 2017 - DOMAINE DU CHARDONNAY;25.9;13;750;Bourgogne
959;2;293;LADY LAROZE 2015 - SECOND VIN DU CHATEAU LAROZE;23.75;13;750;Bordeaux
960;2;293;MILLESIME 1980 - MAS AMIEL;64.7;16;750;Languedoc-Roussillon
961;2;294;SYRARE 2016 - DOMAINE GALLETY;52;14;750;Rhône
962;2;294;L'EMOTION DE MAUVESIN BARTON 2015;14.5;13.3;750;Bordeaux
963;2;295;IRANCY - LES CAILLES 2017 - DOMAINE DES REMPARTS;14.9;12.5;750;Bourgogne
964;1;296;CHATEAUNEUF DU PAPE BLANC 2018 - CLOS DE L'ORATOIRE DES PAPES;40;13.5;750;Rhône
965;1;296;ARCANE 2018 - CHATEAU DE FOSSE-SECHE;21;14;750;Loire
966;1;296;VIRE-CLESSE 2017 - CHANSON PÈRE ET FILS;17;13;750;Bourgogne
967;1;297;CLOS DE LA BERGERIE 2018 - VIGNOBLES DE LA COULEE DE SERRANT;43.9;15.5;750;Loire
968;1;297;LE HAUT LIEU PREMIERE TRIE 2003 - DOMAINE HUET;71.9;12.5;750;Loire
969;1;297;ARBOIS SAVAGNIN 2016 - CHATEAU BETHANIE;18.5;14;750;Jura
970;1;298;MARESTEL TRADITION 2017 - DOMAINE EUGENE CARREL & FILS;16;13;750;Savoie-Bugey
971;2;299;TESTAMATTA 2016 - BIBI GRAETZ;98;14;750;Italie
972;2;299;RÉSERVE FRANCIS COURSELLE 2016 - CHÂTEAU THIEULEY;14.25;13;750;Bordeaux
973;1;299;MEURSAULT - LES CLOUS 2017 - VINCENT GIRARDIN;54.9;13;750;Bourgogne
974;1;299;CHABLIS 2018 - DOMAINE DU CHARDONNAY;18.5;12.5;750;Bourgogne
975;2;299;CHATEAU LAFON ROCHET 2015 - 4EME CRU CLASSE;46.9;13.5;750;Bordeaux
976;1;299;CORTON CHARLEMAGNE GRAND CRU 2016 - AEGERTER PÈRE ET FILS;139;13;750;Bourgogne
977;1;299;FURMINT SEC T 2018 - PAJZOS;11.5;12.5;750;Hongrie
978;1;299;CHABLIS 1ER CRU FOURCHAUME 2018 - DOMAINE DES MALANDES;28.5;13;750;Bourgogne
979;2;299;CHATEAU DU GLANA 2014;28.95;14;750;Bordeaux
980;2;299;MOULIN A VENT 2018 - JEAN-PAUL BRUN - DOMAINE DES TERRES DOREES;15.5;12.5;750;Beaujolais
981;1;299;VOUVRAY MOELLEUX - PLAN DE JEAN 2018 - DOMAINE DES AUBUISIERES;14.9;12.5;750;Loire
982;2;300;HERITAGE AN 1886 - LES ASPRES 2017 - GERARD BERTRAND;12.5;14.5;750;Languedoc-Roussillon
983;1;301;QUINCY 2019 - DOMAINE JM SORBE;14.5;13.5;750;Loire
984;2;302;TANNAT RESERVA 2017 - BODEGA GARZON;18.9;14.5;750;Uruguay
985;2;302;SEGLA 2009 - SECOND VIN DE CHÂTEAU RAUZAN SEGLA;43;14;750;Bordeaux
986;2;303;GIVRY ROUGE 2018 - CHANSON PÈRE ET FILS;23.5;12.5;750;Bourgogne
987;2;303;RIVESALTES PRIMAGE 2015 - CHATEAU LES PINS;14.9;15.5;750;Languedoc-Roussillon
988;2;304;CHATEAU REAUT 2016;15.9;14;750;Bordeaux
989;2;305;CROZES HERMITAGE - LES HAUTS DU FIEF 2017 - CAVE DE TAIN;23;14;750;Rhône
990;2;305;NUITS SAINT GEORGES - RÉSERVE PERSONNELLE 2018 - AEGERTER PÈRE ET FILS;39.99;13;750;Bourgogne
991;1;306;BERGERIE DE L HORTUS BLANC 2019 - DOMAINE DE L HORTUS;13.9;13;750;Languedoc-Roussillon
992;1;306;ANGE D'OR SAUTERNES 2018 - DOURTHE;18.65;13;750;Bordeaux
993;2;307;CHAMBERTIN GRAND CRU CUVEE HERITIERS LATOUR 2013 - LOUIS LATOUR;165;14;750;Bourgogne
994;2;307;LES PIERRES DORÉES 2018 - LOUIS LATOUR;18.99;13;750;Bourgogne
995;2;307;COTE-RÔTIE - LE COMBARD 2016 - DOMAINE JULIEN BARGE;52.9;12.5;750;Rhône
996;1;307;PATRIMONIO BLANC E CROCE 2019 - DOMAINE YVES LECCIA;23.9;13.5;750;Corse
997;1;307;POUILLY FUISSE - TETE DE CRU LE CLOS DES PROUGES 2018 - DOMAINE J.A. FERRET;33.9;13;750;Bourgogne
998;2;307;ALPILLES ROUGE 2018 - DOMAINE DE VALDITION;9.5;13.5;750;Provence-Alpes-Côte d'Azur
999;1;308;POUILLY FUME 2019 - CHATEAU DE TRACY;22;13.5;750;Loire
1000;1;308;SAINT AUBIN 1ER CRU - MURGERS DENTS DE CHIEN 2017 - FRANCOIS CARILLON;49.9;13.5;750;Bourgogne
1001;1;308;SAUVIGNON 2019 - DOMAINE TARIQUET;6.5;12;750;Sud-Ouest
1002;1;308;POUILLY VINZELLES LES QUARTS 2018 - LA SOUFRANDIERE;35.9;13.5;750;Bourgogne
1003;2;308;MARANGES 1ER CRU - LA FUISSIERE 2018 - DOMAINE BERTRAND BACHELET;33.9;13;750;Bourgogne
1004;2;308;MEURSAULT ROUGE 2016 - DOMAINE PRIEUR BRUNET;32.5;13;750;Bourgogne
1005;2;309;SANTENAY 1ER CRU - MALADIERE 2016 - DOMAINE PRIEUR BRUNET;33.9;13;750;Bourgogne
1006;2;309;HERMITAGE - DOMAINE DES TOURETTES 2016 - MAISON DELAS FRERES;52.9;14;750;Rhône
1007;2;310;COLLIOURE ROUGE 2018 - LES CLOS DE PAULILLES;16;15;750;Languedoc-Roussillon
1008;2;310;CHATEAU CHASSE-SPLEEN 2014;35.5;13.5;750;Bordeaux
1009;2;310;CUVEE DOMAINE 2019 - DOMAINE ROCHES NEUVES THIERRY GERMAIN;14;13.5;750;Loire
1010;2;310;COLLIOURE L'ORIENTAL 2018 - DOMAINE DE LA RECTORIE;19;15.5;750;Languedoc-Roussillon
1011;2;310;ALTOSUR MALBEC 2019 - FINCA SOPHENIA;12.5;14;750;Argentine
1012;3;310;BANDOL ROSE 2019 - DOMAINE DE LA BEGUDE;18;12.5;750;Provence-Alpes-Côte d'Azur
1013;1;311;LE CLOS DE GRAND PERE 2018 - LA SOUFRANDIERE;25.5;13;750;Bourgogne
1014;2;311;COTES-DU-RHONE COLLECTION BIO 2019 - M. CHAPOUTIER;12.5;14.5;750;Rhône
1015;1;311;DEMI BOUTEILLE - CHATEAU RIEUSSEC 2015 - 1ER GRAND CRU CLASSE;37;14;375;Bordeaux
1016;1;312;MEURSAULT - LES CLOUS 2018 - BOUCHARD PERE ET FILS;37.5;13;750;Bourgogne
1017;1;313;ROUSSETTE DE SAVOIE 2019 - DOMAINE JEAN PERRIER & FILS;12.5;12;750;Savoie-Bugey
1018;2;314;TORUS 2016 - ALAIN BRUMONT;9.9;13.5;750;Sud-Ouest
1019;2;314;CÔTE DE BROUILLY 2019 - JEAN-CLAUDE LAPALU;18.9;13;750;Beaujolais
1020;2;;ARGALI ROUGE 2018 - CHÂTEAU PUECH HAUT;14.5;13;750;Vin de France
1021;1;;ARGALI BLANC 2019 - CHÂTEAU PUECH HAUT;14.5;12;750;Vin de France
1022;2;314;MINERVOIS TRADITION 2019 - CHATEAU CABEZAC;9.99;14.5;750;Languedoc-Roussillon
1023;1;314;VIEILLES VIGNES BLANC 2018 - DOMAINE DU CLOS DES FEES;25;14.5;750;Languedoc-Roussillon
1024;2;314;JULIENAS - LES CLOCHERS 2019 - VIGNERONS DE BEL AIR;9.9;13;750;Beaujolais
1025;1;314;CLOS DU BOURG VOUVRAY SEC 2018 - DOMAINE HUET;31.9;13.5;750;Loire
1026;2;314;CHATEAU DAUGAY 2016;29.95;14;750;Bordeaux
1027;1;314;SAUVIGNON 2019 - RETHORE DAVY;8.75;13;750;Loire
1028;2;314;LES PAGODES DE COS 2017 - SECOND VIN DU CHATEAU COS D'ESTOURNEL;43;13;750;Bordeaux
1029;2;314;CROZES HERMITAGE LE ROUVRE 2018 - YANN CHAVE;26;14;750;Rhône
1030;2;314;CHÂTEAU LA FLEUR PEYRABON 2016;32;13.5;750;Bordeaux
1031;2;314;CHÂTEAU MAZEYRES 2016;33.5;13.5;750;Bordeaux
1032;2;314;CHATEAU GLORIA 2017;38.9;13.5;750;Bordeaux
1033;2;314;CAPRICE DU TEMPS - PIC SAINT LOUP 2018 - VINS GUILLAUME GANGLOFF;17.8;14;750;Languedoc-Roussillon
1034;2;314;PINOT NOIR 2019 - LA PETITE PERRIERE - LA PERRIERE;8.9;13.5;750;Vin de France
1035;2;314;CROZES-HERMITAGE - DOMAINE DE THALABERT 2018 - MAISON PAUL JABOULET AINE;32.9;14;750;Rhône
1036;2;314;GRAN RESERVA 904 2011 - LA RIOJA ALTA;45;14.5;750;Espagne
1037;2;315;LA CIAUDE 2018 - DOMAINE ANNE GROS ET JEAN-PAUL TOLLOT;24.6;14.5;750;Languedoc-Roussillon
1038;1;316;MACON VILLAGES 2019 - JOSEPH DROUHIN;15.5;13;750;Bourgogne
1039;1;316;MAGNUM LES VIGNES DE BILA HAUT BLANC 2017 - DOMAINE DE BILA HAUT;19.5;13.5;1500;Languedoc-Roussillon
1040;1;316;LES FILLES 2019 - DOMAINE GILLES BERLIOZ;35;14;750;Savoie-Bugey
1041;1;316;CROZES HERMITAGE BLANC 2019 - ALAIN GRAILLOT;23.9;13;750;Rhône
1042;1;316;CHIGNIN BERGERON - FLEUR DE ROUSSANE 2019 - DOMAINE JEAN PERRIER & FILS;15.5;13;750;Savoie-Bugey
1043;1;316;BLANC 2019 - DOMAINE TEMPIER;28;13.5;750;Provence-Alpes-Côte d'Azur
1044;2;316;VU D'EN HAUT TERRASSES DU LARZAC 2018 - MOLLARD ET FILLON;12.9;14;750;Languedoc-Roussillon
1045;2;317;ROSUMARINU 2019 - DOMAINE SANT ARMETTU;20.5;14.5;750;Corse
1046;1;317;SANCERRE 2019 - DOMAINE DES EMOIS;22.5;13.5;750;Loire
1047;2;318;UN FAUNE AVEC SON FIFRE 2016 - DOMAINE DU CLOS DES FEES;35;15.5;750;Languedoc-Roussillon
1048;2;318;SAINT JOSEPH - LES CHALLEYS 2019 - MAISON DELAS FRERES;19.99;14;750;Rhône
1049;1;318;CONDRIEU - LA CAILLE 2019 - DOMAINE STEPHANE PICHAT;35.9;15.5;750;Rhône
1050;2;318;SAINT-ESTEPHE DE CALON SEGUR 2017;23.9;13;750;Bordeaux
1051;2;318;CELESTE 2017 - PAGO DEL CIELO - TORRES;17.9;14.5;750;Espagne
1052;1;319;GRANIT VINHO VERDE 2019 - QUINTA DE SOALHEIRO;19.9;13;750;Portugal
1053;2;320;PIANO DI MONTEVERGINE - TAURASI RISERVA 2013 - FEUDI SAN GREGORIO;34.9;14;750;Italie
1054;1;320;BOURGOGNE CHARDONNAY 2017 - DOMAINE P.L. ET J.F. BERSAN;10.99;13;750;Bourgogne
1055;1;320;RIESLING RESERVE PARTICULIERE 2019 - HENRI EHRHART;9.9;12.5;750;Alsace
1056;1;320;BOURGOGNE CHARDONNAY - LES URSULINES 2019 - JEAN-CLAUDE BOISSET;13.5;13;750;Bourgogne
1057;1;320;SAINT VERAN LES POMMARDS 2018 - DOMAINE ROBERT DENOGENT;27.9;13.5;750;Bourgogne
1058;1;320;CROZES-HERMITAGE BLANC - NOBLES RIVES 2019 - CAVE DE TAIN;16;13.5;750;Rhône
1059;2;320;TANNAT-MERLOT 2019 - ALAIN BRUMONT;7.4;13.5;750;Sud-Ouest
1060;2;321;CLOS TRIGUEDINA 2017 - DOMAINE TRIGUEDINA JEAN-LUC BALDES;19.3;13.5;750;Sud-Ouest
1061;2;321;LES HAUTS DU MONTEILLET 2018 - STEPHANE MONTEZ DU MONTEILLET;13.9;12.5;750;Rhône
1062;2;322;AMPELOMERYX ROUGE 2019 - DOMAINE PELLEHAUT;9.4;12;750;Sud-Ouest
1063;1;323;PULIGNY-MONTRACHET 1ER CRU - CHAMP CANET 2018 - CHATEAU DE MEURSAULT;86;13.5;750;Bourgogne
1064;2;323;LA BRULADE 2017 - DOMAINE DE LA BEGUDE;64.9;13.5;750;Provence-Alpes-Côte d'Azur
1065;2;323;CHATEAU BOUSCASSE 2016;17;14;750;Sud-Ouest
1066;2;323;SAINT JOSEPH - CROIX DE CHABOT 2018 - YANNICK ALLENO & MICHEL CHAPOUTIER;20.9;14.5;750;Rhône
1067;2;323;CUVEE THIBAULT 2019 - VIGNOBLE DE LA MINERAIE;11.95;13;750;Loire
1068;1;323;CUVEE DES CONTI 2019 - CHATEAU TOUR DES GENDRES;11.2;14;750;Sud-Ouest
1069;2;323;CHINON TRADITION 2018 - CHATEAU COUDRAY MONTPENSIER;10.95;14;750;Loire
1070;2;323;LES CALCINAIRES 2019 - DOMAINE GAUBY;18;13.5;750;Languedoc-Roussillon
1071;2;323;MERCUREY - VIEILLES VIGNES 2019 - DOMAINE THEULOT JUILLOT;23.5;13;750;Bourgogne
1072;2;323;MERCUREY 1ER CRU - LES COMBINS 2018 - DOMAINE THEULOT JUILLOT;25.9;13;750;Bourgogne
1073;2;323;CHATEAUNEUF-DU-PAPE 2018 - DOMAINE DE LA JANASSE;34;15;750;Rhône
1074;2;323;MAGNUM - SAINT-JOSEPH - LA SOURCE 2017 - FERRATON PÈRE & FILS;39.9;13.5;1500;Rhône
1075;2;323;PIC SAINT-LOUP VIEILLES VIGNES 2018 - CHÂTEAU DE LANCYRE;15;14.5;750;Languedoc-Roussillon
1076;1;323;PETIT - CHENIN 2018 - KEN FORRESTER VINEYARD;11.9;13;750;Afrique du Sud
1077;2;323;MARQUIS DE CALON 2015 - SECOND VIN DU CHATEAU CALON SEGUR;35.5;13.5;750;Bordeaux
1078;2;323;CHATEAU CARTIER 2016 - SECOND VIN DU CHATEAU FONROQUE;24.5;14;750;Bordeaux
1079;1;323;BOURGOGNE - LES SETILLES 2018 - OLIVIER LEFLAIVE;24.9;13;750;Bourgogne
1080;2;324;7 FUENTES 2018 - SUERTES DEL MARQUÉS;16.9;12.5;750;Espagne
1081;2;324;CHÂTEAU CHASSE-SPLEEN 2003;55;13;750;Bordeaux
1082;1;324;BOURGOGNE ALIGOTÉ 2018 - DOMAINE DES REMPARTS;11.9;12;750;Bourgogne
1083;2;324;LAMA CARMENERE 2019 - TUSSOCK JUMPER;8.9;13;750;Chili
1084;2;325;LA TREMENDA 2018 - BODEGAS MENDOZA;12.9;14.5;750;Espagne
1085;1;325;CONDRIEU - LIEU DIT VERNON 2018 - YVES CUILLERON;60.9;14.5;750;Rhône
1086;1;325;VIOGNIER 2019 - LES VIGNES D'A COTE - YVES CUILLERON;16.5;14;750;Rhône
1087;2;;LAS FLORS 2ème - DOMAINE DE LA PEIRA EN DAMAISELA;28.9;14.5;750;Vin de France
1088;1;325;CHATEAU HAUT-MOULEYRE BLANC 2019;10;13;750;Bordeaux
1089;2;325;BAROLO CASTIGLIONE 2016 - VIETTI;52.9;14.5;750;Italie
1090;2;325;CHATEAU MERIGOT 2018;11.7;14.5;750;Bordeaux
1091;2;325;FINCA MEIXEMÁN 2018 - GUÍMARO;31;13;750;Espagne
1092;1;325;CHIGNIN BERGERON LA BERGERONNELLE 2018 - LES FILS DE RENE QUENARD;17;13;750;Savoie-Bugey
1093;1;326;PINOT GRIGIO 2019 - FRASSINELLI;12.9;12.5;750;Italie
1094;2;327;FLEURIE GRILLE-MIDI 2018 - JEAN PAUL BRUN - DOMAINE DES TERRES DOREES;23.5;12.5;750;Beaujolais
1095;1;327;RÉSERVE MOUTON CADET SAUTERNES 2018 - BARON PHILIPPE DE ROTHSCHILD;23.95;12.5;750;Bordeaux
1096;1;328;QUARTS DE CHAUME GRAND CRU 2013 - CHATEAU BELLERIVE;23.5;12.5;500;Loire
1097;2;328;MUSO ROSSO 2018 - PRIMITIVO DI MANDURIA DOC - TAGARO;14.5;15;750;Italie
1098;2;328;LA ROSINE 2018 - DOMAINE STÉPHANE OGIER;17.5;14.5;750;Rhône
1099;1;328;MENETOU SALON MOROGUES BLANC 2019 - DOMAINE HENRY PELLE;16.5;13.5;750;Loire
1100;2;328;BANDOL ROUGE 2018 - DOMAINE LA BASTIDE BLANCHE;19.5;14.5;750;Provence-Alpes-Côte d'Azur
1101;2;328;ALOXE CORTON - LES BOUTIERES 2017 - DOMAINE ROUX PERE ET FILS;39.9;13;750;Bourgogne
1102;2;329;VALPOLICELLA RIPASSO CLASSICO SUPERIORE 2018 - SPERI;19.9;13.5;750;Italie
1103;1;329;MUSCADET 2019 - GUY SAGET;7.99;12.5;750;Loire
1104;2;329;GIGONDAS - AUX LIEUX-DITS 2018 - DOMAINE SANTA DUC;25;14.5;750;Rhône
1105;2;329;CHATEAU LAROZE 2016;36.5;13.5;750;Bordeaux
1106;2;329;REFLET CHEMIN DE MOSCOU 2018 - DOMAINE GAYDA;35;14.5;750;Languedoc-Roussillon
1107;2;329;COTE 50 2019 - DOMAINE YANNICK AMIRAULT;12;13.5;750;Loire
1108;2;329;MORGON 2019 - JEAN FOILLARD;14.9;13;750;Beaujolais
1109;2;329;GIGONDAS - TERRASSES DE MONTMIRAIL 2019 - ALAIN JAUME;19.9;14.5;750;Rhône
1110;2;329;QUINTESSENCE 2018 - CHÂTEAU PESQUIE;18.5;15;750;Rhône
1111;2;329;LA CLOSERIE DE CAMENSAC 2015 - SECOND VIN DU CHATEAU CAMENSAC;18.95;13.5;750;Bordeaux
1112;2;329;VIÑA TONDONIA RESERVA ROUGE 2008 - LÓPEZ DE HEREDIA;33.9;13;750;Espagne
1113;2;329;GABRIELLE 2017 - CHATEAU DE NOUVELLES;18.5;14.5;750;Languedoc-Roussillon
1114;2;329;PETITES GRAPPES 2019 - DOMAINE D'ANSIGNAN - JEFF CARREL ET SEBASTIEN CALDUCH;9.9;13.5;750;Languedoc-Roussillon
1115;2;329;GARDIAN ROUGE 2019 - ALMA CERSIUS;8.5;13.5;750;Languedoc-Roussillon
1116;2;330;OBRIERS DE LA PEIRA 2019 EDITION MONOCEPAGE CINSAULT - DOMAINE DE LA PEIRA EN DAMAISELA;24.9;14.5;750;Vin de pays de l'Hérault
1117;1;331;LE BLANC 2019 - MAS DES CHIMERES;12.6;13.5;750;Languedoc-Roussillon
1118;1;331;SAVEUR VERTE 2020 - BY JEFF CARREL;9.9;12.5;750;Languedoc-Roussillon
1119;1;331;POGGIO ARGENTATO 2019 - FATTORIA LE PUPILLE;16.9;13.5;750;Italie
1120;2;331;MERCUREY 2017 - DOMAINE DE LA BRESSANDE - ANTONIN RODET;19.99;12.5;750;Bourgogne
1121;1;331;BOURGOGNE CHARDONNAY 2019 - LOUIS SOUFFLOT;12.99;12.5;750;Bourgogne
1122;1;331;EXCEPTION CHARDONNAY 2019 - DOMAINE DES MASQUES;12.9;13.5;750;Provence-Alpes-Côte d'Azur
1123;2;331;LE LOUP DU PIC 2019 - CHATEAU PUECH HAUT;12.9;13;750;Languedoc-Roussillon
1124;1;332;SCHISTE 2019 - DOMAINE DES ARDOISIERES;37;12;750;Savoie-Bugey
1125;1;332;SOLEIL D'AUTOMNE 2019 - DOMAINE CHIROULET;10.25;12;750;Sud-Ouest
1126;2;333;ENIRA 2016 - BESSA VALLEY;14.9;14.5;750;Bulgarie
1127;1;333;VIRE-CLESSE QUINTAINE 2018 - DOMAINE EMILIAN GILLET;18.9;14.5;750;Bourgogne
1128;2;333;SAINT AMOUR - LES CHAMPS GRILLES 2019 - DOMAINES CHERMETTE (VISSOUX);19.9;13.5;750;Beaujolais
1129;1;333;GEWURZTRAMINER BOLLENBERG 2018 - DOMAINE VALENTIN ZUSSLIN;17.5;14.5;750;Alsace
1130;1;334;MACON FUISSE 2019 - DOMAINE J.A. FERRET;17.9;13.5;750;Bourgogne
1131;1;334;CROZES HERMITAGE BLANC - MULE BLANCHE 2019 - MAISON PAUL JABOULET AINE;32.5;14.5;750;Rhône
1132;2;334;CROZES-HERMITAGE - CŒUR DE CLAIRMONT 2019 - CAVE DE CLAIRMONT;14.5;13.5;750;Rhône
1133;2;334;SAUMUR CHAMPIGNY 2019 - DOMAINE DE LA SEIGNEURIE;8.8;13;750;Loire
1134;1;334;CONDRIEU - LA PETITE COTE 2019 - YVES CUILLERON;33.2;14.5;750;Rhône
1135;2;334;ARQUETA 2018 - DOMAINE LAFAGE;21.9;15;750;Languedoc-Roussillon
1136;1;334;BOUZERON 2019 - DOMAINE A et P DE VILLAINE;19.9;14;750;Bourgogne
1137;2;335;VILLA MON REVE 2016 - DOMAINE GAYDA;44.9;13.5;750;Languedoc-Roussillon
1138;2;335;CORNAS NOBLES RIVES 2017 - CAVE DE TAIN;28.5;14;750;Rhône
1139;2;335;CROZES-HERMITAGE - SOLEIL COUCHANT 2019 - CAVE DE TAIN;14.99;14;750;Rhône
1140;2;335;PEPE YLLERA 2018 - YLLERA;11.9;14;750;Espagne
1141;2;336;BOURGOGNE DU CHATEAU 2018 - CHATEAU DE MARSANNAY;18.9;14;750;Bourgogne
1142;2;337;CHAMBOLLE-MUSIGNY 2018 - PIERRE BRISSET;67.9;13.5;750;Bourgogne
1143;1;337;RIESLING BERG 2019 - MELANIE PFISTER;22;12.5;750;Alsace
1144;1;337;CUVEE MAJEURE BLANC 2019 - CHATEAU TURCAUD;12.9;14.5;750;Bordeaux
1145;1;337;MERCUREY BLANC 2018 - DOMAINE MICHEL JUILLOT;25.9;13;750;Bourgogne
1146;3;337;ROSE D'ANJOU - CHAMP D'OISEAUX 2020 - DOMAINE DES TROTTIERES;7.9;10.5;750;Loire
1147;1;337;ARBOIS VIN DE PAILLE 2016 - CHÂTEAU BETHANIE;24.5;14;375;Jura
1148;1;337;POUILLY-FUISSE VIEILLES VIGNES 2019 - DOMAINE GUERRIN ET FILS;19.9;13.5;750;Bourgogne
1149;2;337;PINOT NOIR BARRIQUES 2018 - DOMAINE JUSTIN BOXLER;21;15;750;Alsace
1150;1;337;LES SORCIERES BLANC 2019 DU CLOS DES FEES - HERVE BIZEUL & ASSOCIÉS;14;13.5;750;Languedoc-Roussillon
1151;2;337;MONTHELIE 2018 - BOUCHARD PERE ET FILS;26.9;13;750;Bourgogne
1152;2;337;BEAUNE DU CHATEAU 2017 - BOUCHARD PERE ET FILS;39.99;13.5;750;Bourgogne
1153;2;337;SAINT JOSEPH NOBLES RIVES 2019 - CAVE DE TAIN;18.9;14;750;Rhône
1154;3;337;CHATEAU PEYRASSOL ROSE 2020;17;12.5;750;Provence-Alpes-Côte d'Azur
1155;1;337;CHATEAU LATOUR-MARTILLAC 2018;35.9;13.5;750;Bordeaux
1156;1;337;CHATEAU LATOUR-MARTILLAC 2013;31.95;12.5;750;Bordeaux
1157;2;337;TERRES CHAUDES 2019 - DOMAINE ROCHES NEUVES THIERRY GERMAIN;22.8;13.5;750;Loire
1158;1;337;QUINCY 2020 - GUY SAGET;13.9;13.5;750;Loire
1159;2;337;CUVEE MARCEL 2019 - MARCEL LAPIERRE;31.9;13.5;750;Beaujolais
1160;2;337;LA FORGE 2018 - GERARD BERTRAND;47;15;750;Languedoc-Roussillon
1161;2;337;BRUNELLO DI MONTALCINO 2016 - IL POGGIONE;48.9;14.5;750;Italie
1162;2;337;L'ARBOUSE 2019 - MAS BRUGUIERE;19;13.5;750;Languedoc-Roussillon
1163;2;338;CLARENDELLE SAINT-EMILION 2018 - INSPIRE PAR HAUT-BRION;25;14;750;Bordeaux
1164;2;338;ROUGE SAINT-PIERRE 2018 - CHATEAU SAINTE CROIX;11.9;14;750;Provence-Alpes-Côte d'Azur
1165;2;338;ROUGE DES DEMOISELLES 2020 - CELLIER DES DEMOISELLES;7.5;14;750;Languedoc-Roussillon
1166;2;338;LIRAC - CUVEE SPIRALE 2018 - ROMAIN DUVERNAY;12.9;14;750;Rhône
1167;1;338;LIONS DE SUDUIRAUT 2016 - SECOND VIN DU CHATEAU SUDUIRAUT;21.25;14;750;Bordeaux
1168;1;338;MÉLODIE DE VIEILLES VIGNES 2019 - VINCENT GAUDRY;21;13.5;750;Loire
1169;2;338;RASTEAU - LES VALATS 2017 - ALAIN JAUME;14.5;14;750;Rhône
1170;2;338;CHÂTEAU SERILHAN 2015;22;13;750;Bordeaux
1171;2;338;CHATEAU LA TOUR DE MONS 2016 - CRU BOURGEOIS;26;14.5;750;Bordeaux
1172;1;339;CLASSIC MUSCADET 2020 - DOMAINE DE L'ÉCU;13.2;12;750;Loire
1173;2;339;LE PETIT CLOS 2017 - DOMAINE TRIGUEDINA JEAN-LUC BALDES;12.9;14;750;Sud-Ouest
1174;21;339;FAUST 2018 - DOMAINE DE L'ÉCU;47;12.5;750;Loire
1175;2;340;VOLNAY - RÉSERVE PERSONNELLE 2018 - AEGERTER PÈRE ET FILS;38.9;12.5;750;Bourgogne
1176;2;340;LA RACINE CARREE 2018 - DOMAINE DE LA DIFFERENCE;16.2;14.5;750;Languedoc-Roussillon
1177;2;340;OLD VINES GSM 2017 - TORBRECK;23.9;15;750;Australie
1178;1;340;JARDIN SECRET 2020 - VILLA DRIA;7.9;11;750;Sud-Ouest
1179;2;340;CHEMIN FAISANT 2018 - LES CHEMINS DE CARABOTE;16.6;14;750;Languedoc-Roussillon
1180;2;340;RÉFÉRENCE 2020 - DOMAINE DES POTHIERS;11.9;12.5;750;Loire
1181;1;341;POUILLY SUR LOIRE 2019 - DOMAINE JEAN-PIERRE BAILLY;11.9;12;750;Loire
1182;3;342;ÉOLE ROSÉ 2020 - DOMAINE D'ÉOLE;13;12.5;750;Provence-Alpes-Côte d'Azur
1183;1;343;GOURMANDISES BLANC 2020 - DOMAINE DE MONTINE;10;13;750;Rhône
1184;1;343;VIOGNIER 2020 - DOMAINE DE MONTINE;10;14;750;Rhône
1185;2;344;QUINTESSENCE ROUGE 2016 - CHATEAU HENRI BONNAUD;30;14.5;750;Provence-Alpes-Côte d'Azur
1186;2;345;ENVOL 2018 - DOMAINE DES HUARDS;15;12.5;750;Loire
1187;2;346;BARGYLUS ROUGE 2014;35.9;14.6;750;Syrie
1188;2;346;CORNAS - BRISE CAILLOUX 2018 - MATTHIEU BARRET;37;14;750;Rhône
1189;2;346;CHINON DOMAINE 2019 - BERNARD BAUDRY;13;13.5;750;Loire
1190;2;346;CHINON LES GREZEAUX 2018 - BERNARD BAUDRY;17;13.5;750;Loire
1191;2;346;CHATEAU LA ROSE PERRIERE 2018;19.9;14.5;750;Bordeaux
